faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
13,1,58,0.25737,3697.6,4578.1,9.3227,27.044,42.49,2701.3,74.909,120.42,0.33709,80.193,50.87,2630.3,23.936,49.507,3100.6,23.144,66.437,249.31,342.49,94.381,77.449,32.705,8.8518,25.953,6.8142,18.609,1.6849,32.729,13.725,23.596,1.2062,18.836,2.2864,4.8852,2.2538,0.0087775,0.84119,0.096459,54.183,43.764,63.889,53.976,25.547,59.288,22.06,40.328,40.66,45.393,52.479,41.971,17.601
13,1,59,0.20988,3653.4,4544.3,9.3883,26.395,42.53,2701.3,75.094,120.4,0.329,80.305,50.383,2631.3,25.597,50.115,3097.9,22.518,66.472,249.74,342.23,94.375,77.498,32.225,8.8331,26.447,6.873,18.417,1.6802,33.038,13.879,23.72,1.2411,18.573,2.2857,4.8332,2.2974,0.0087775,0.84119,0.096459,54.183,43.764,63.997,53.881,21.221,59.19,22.337,39.401,39.227,46.801,52.649,41.533,19.076
13,1,60,0.21211,3674.5,4515.4,9.2796,27.162,42.467,2699.2,75.666,120.41,0.33318,80.131,48.868,2627.5,24.404,49.247,3095.8,23.142,66.511,248.84,342.08,94.367,77.044,32.225,8.8331,26.447,6.873,18.417,1.6802,33.038,13.879,23.72,1.2411,18.573,2.2857,4.8332,2.2974,0.0087775,0.84119,0.096459,54.183,43.764,63.635,54.227,21.002,62.354,22.267,38.891,34.768,44.79,52.936,41.927,17.634
13,1,61,0.25636,3655.9,4528.3,9.2515,26.906,42.394,2698.8,75.671,120.39,0.34741,80.113,49.494,2627.5,27.219,49.342,3094.6,23.157,66.516,249.69,341.85,94.514,77.147,33.07,8.7388,26.337,6.8633,18.945,1.6485,33.403,13.888,24.015,1.429,18.47,2.2463,4.8487,2.2732,0.015257,0.83455,0.10729,54.486,44.814,63.475,54.586,25.225,63.184,22.343,41.228,36.611,45.012,52.853,41.152,17.601
13,1,62,0.25784,3658.6,4570.7,9.2884,26.904,42.109,2699.3,74.654,120.38,0.34521,80.285,48.705,2628.2,25.208,51.054,3097.0,22.639,66.532,249.29,341.46,94.48,77.725,33.07,8.7388,26.337,6.8633,18.945,1.6485,33.403,13.888,24.015,1.429,18.47,2.2463,4.8487,2.2732,0.015257,0.83455,0.10729,54.486,44.814,63.43,54.079,25.079,61.557,22.026,41.495,34.29,48.973,53.002,41.438,18.776
13,1,63,0.16791,3640.5,4528.2,9.3632,27.178,42.444,2697.8,75.168,120.37,0.34774,80.344,48.047,2626.7,26.575,48.841,3095.1,22.452,66.598,248.67,341.67,94.516,77.405,32.453,8.9762,26.084,6.8951,18.322,1.6252,33.397,13.723,23.516,1.3565,18.637,2.265,4.8855,2.3648,0.015257,0.83455,0.10729,54.486,44.814,63.838,53.308,16.909,61.385,22.38,41.529,32.354,43.851,53.165,41.503,19.226
13,1,64,0.1705,3677.5,4530.9,9.3001,26.847,42.261,2693.5,75.366,120.41,0.34793,80.137,48.719,2622.3,23.291,50.595,3089.9,23.667,66.634,250.99,341.37,94.619,76.871,32.453,8.9762,26.084,6.8951,18.322,1.6252,33.397,13.723,23.516,1.3565,18.637,2.265,4.8855,2.3648,0.015257,0.83455,0.10729,54.486,44.814,63.202,53.276,16.654,62.119,22.09,41.507,34.33,47.911,53.067,41.457,16.395
13,1,65,0.22278,3681.0,4603.7,9.1713,26.877,42.438,2693.3,74.38,120.37,0.33235,80.152,50.061,2621.6,24.288,49.179,3091.9,24.57,66.608,251.0,340.87,94.689,77.505,32.469,9.0152,25.932,6.7549,18.306,1.6691,33.605,13.822,23.794,1.2044,18.54,2.2883,4.8213,2.3555,0.015257,0.83455,0.10729,54.486,44.814,62.865,53.958,22.07,62.126,21.77,38.977,38.281,44.634,53.179,40.694,14.222
13,1,66,0.22148,3698.6,4554.1,9.2938,26.91,42.276,2696.4,75.19,120.42,0.3337,80.332,49.862,2625.2,25.765,48.997,3094.0,22.777,66.591,252.8,341.04,94.614,77.248,32.469,9.0152,25.932,6.7549,18.306,1.6691,33.605,13.822,23.794,1.2044,18.54,2.2883,4.8213,2.3555,0.03207,0.81501,0.075344,53.254,43.175,62.563,54.552,22.197,61.971,22.066,38.813,37.694,44.213,52.961,41.527,18.492
13,1,67,0.22106,3704.5,4539.8,9.3372,27.011,42.084,2694.8,75.76,120.37,0.34055,80.225,49.499,2622.5,24.551,49.783,3093.7,23.048,66.643,250.07,340.41,94.632,76.964,32.52,8.8927,26.176,6.9978,18.677,1.7488,32.937,13.838,24.018,1.1234,18.548,2.2881,4.9375,2.3429,0.03207,0.81501,0.075344,53.254,43.175,63.744,54.841,21.385,61.156,21.709,40.552,36.624,46.033,53.24,40.787,17.873
13,1,68,0.21778,3737.2,4561.5,9.2726,27.0,42.696,2694.5,74.906,120.41,0.33895,80.327,51.258,2623.2,26.82,51.513,3092.7,21.623,66.641,251.14,339.91,94.504,77.503,32.52,8.8927,26.176,6.9978,18.677,1.7488,32.937,13.838,24.018,1.1234,18.548,2.2881,4.9375,2.3429,0.03207,0.81501,0.075344,53.254,43.175,63.183,54.581,21.708,61.015,21.895,40.747,41.802,50.036,53.18,41.669,21.219
13,1,69,0.21129,3654.4,4515.2,9.2583,27.073,42.394,2694.0,75.945,120.36,0.34294,80.505,51.464,2622.1,25.606,50.38,3093.6,23.31,66.702,249.31,339.42,94.531,77.39,32.806,8.8539,25.796,6.9683,18.863,1.6674,33.09,14.036,24.037,1.1284,19.23,2.2784,4.8994,2.3298,0.03207,0.81501,0.075344,53.254,43.175,62.482,54.273,20.749,63.049,21.578,40.685,42.41,47.413,53.378,40.424,17.207
13,1,70,0.2126,3616.5,4534.6,9.3736,26.577,42.187,2694.5,75.108,120.4,0.33902,80.546,52.716,2623.5,25.163,49.456,3093.2,23.411,66.737,249.42,339.37,94.756,77.31,32.806,8.8539,25.796,6.9683,18.863,1.6674,33.09,14.036,24.037,1.1284,19.23,2.2784,4.8994,2.3298,0.03207,0.81501,0.075344,53.254,43.175,63.134,54.04,20.62,62.526,21.367,41.163,46.092,45.274,53.399,41.276,16.963
13,1,71,0.17886,3658.0,4535.8,9.4051,26.842,42.323,2691.3,75.286,120.37,0.36212,80.433,50.612,2618.7,23.701,50.504,3091.4,22.941,66.747,251.09,338.79,94.664,77.506,32.325,8.7781,26.096,6.9345,18.778,1.6294,32.689,13.809,23.773,1.2721,18.614,2.2785,4.9347,2.4141,0.022939,0.80458,0.095508,53.543,43.564,62.584,53.569,17.516,61.703,21.291,43.825,39.902,47.7,52.762,40.314,18.066
13,1,72,0.17936,3662.7,4485.5,9.2264,26.86,42.624,2689.2,75.613,120.4,0.36158,80.331,47.851,2617.2,25.979,52.129,3090.0,22.483,66.721,248.5,338.82,94.935,77.011,32.325,8.7781,26.096,6.9345,18.778,1.6294,32.689,13.809,23.773,1.2721,18.614,2.2785,4.9347,2.4141,0.022939,0.80458,0.095508,53.543,43.564,62.501,54.17,17.467,63.758,21.361,43.891,31.774,51.462,52.803,40.954,19.197
13,1,73,0.22051,3643.3,4490.7,9.2976,26.915,42.461,2689.7,75.518,120.37,0.34024,80.379,50.255,2617.3,26.85,50.851,3091.0,22.371,66.67,250.41,338.01,94.72,77.564,32.014,8.9907,26.191,6.9009,19.13,1.652,32.958,13.923,23.276,1.3552,18.516,2.2191,4.8996,2.3444,0.022939,0.80458,0.095508,53.543,43.564,63.068,54.311,21.801,61.769,21.196,40.565,38.85,48.504,52.441,40.742,19.431
13,1,74,0.22081,3629.3,4567.5,9.3166,26.854,42.242,2694.3,74.265,120.4,0.33802,80.759,48.183,2622.8,24.973,50.133,3093.4,22.57,66.717,247.6,338.48,94.699,77.718,32.014,8.9907,26.191,6.9009,19.13,1.652,32.958,13.923,23.276,1.3552,18.516,2.2191,4.8996,2.3444,0.022939,0.80458,0.095508,53.543,43.564,63.308,53.392,21.771,60.237,21.478,40.836,32.753,46.841,52.5,40.071,18.925
13,1,75,0.25066,3651.4,4459.1,9.2855,27.355,42.305,2690.9,75.802,120.41,0.35331,80.467,49.131,2618.9,24.85,50.824,3093.1,22.486,66.713,248.3,338.03,94.68,77.121,31.978,9.0135,26.287,6.978,19.248,1.6793,32.718,13.953,23.651,1.3053,19.04,2.2662,4.914,2.3335,0.022939,0.80458,0.095508,53.543,43.564,63.189,53.795,24.796,60.751,21.245,42.089,35.543,48.441,52.243,40.723,19.168
13,1,76,0.25516,3693.2,4472.0,9.3651,26.781,42.061,2690.6,74.883,120.39,0.35333,80.325,49.138,2618.3,26.164,48.984,3090.2,23.726,66.652,245.9,338.26,94.705,76.913,31.978,9.0135,26.287,6.978,19.248,1.6793,32.718,13.953,23.651,1.3053,19.04,2.2662,4.914,2.3335,0.016362,0.81743,0.099373,53.687,44.07,62.47,53.642,24.354,60.215,21.301,42.087,35.562,44.182,51.955,41.117,16.255
13,1,77,0.25719,3628.1,4443.4,9.2508,26.757,42.188,2689.3,75.025,120.38,0.35486,80.279,51.656,2617.0,24.846,51.123,3090.6,22.911,66.547,246.55,337.94,94.784,77.217,31.96,8.8601,25.625,6.7836,19.154,1.6715,32.458,13.88,23.526,1.29,18.838,2.3032,4.9954,2.3045,0.016362,0.81743,0.099373,53.687,44.07,62.858,53.624,25.231,64.377,20.87,42.865,42.973,49.134,51.577,40.77,18.186
13,1,78,0.25521,3646.4,4413.3,9.4138,27.328,42.519,2691.3,73.86,120.37,0.35753,80.376,49.053,2618.3,25.027,49.064,3092.5,22.373,66.494,243.69,338.05,94.784,77.289,31.96,8.8601,25.625,6.7836,19.154,1.6715,32.458,13.88,23.526,1.29,18.838,2.3032,4.9954,2.3045,0.016362,0.81743,0.099373,53.687,44.07,62.544,53.984,25.426,60.989,21.186,42.539,35.313,44.368,51.514,40.49,19.468
13,1,79,0.26065,3698.8,4450.4,9.522,26.88,42.46,2693.3,75.095,120.41,0.35103,80.417,47.721,2620.5,26.644,51.343,3094.5,22.829,66.425,241.81,338.42,94.616,77.365,32.342,8.7533,26.425,6.864,19.019,1.7009,32.915,14.017,23.918,1.0433,19.014,2.2839,4.9694,2.3291,0.016362,0.81743,0.099373,53.687,44.07,63.349,53.701,25.672,60.694,21.145,41.515,31.392,49.642,51.365,41.724,18.383
13,1,80,0.26102,3708.9,4461.1,9.4144,26.901,41.835,2694.1,74.524,120.39,0.348,80.444,48.676,2622.2,25.443,52.173,3094.3,22.978,66.408,241.94,338.59,94.54,77.425,32.342,8.7533,26.425,6.864,19.019,1.7009,32.915,14.017,23.918,1.0433,19.014,2.2839,4.9694,2.3291,0.016362,0.81743,0.099373,53.687,44.07,63.175,53.572,25.635,60.218,21.324,41.884,34.203,51.563,51.036,40.403,18.019
13,1,81,0.22508,3690.0,4508.2,9.4196,26.698,42.27,2695.1,75.001,120.42,0.36425,80.643,48.986,2623.5,26.307,51.943,3094.2,23.367,66.424,241.84,338.68,94.522,77.82,31.653,8.724,25.965,6.9398,19.596,1.682,32.393,13.958,23.513,1.1931,18.99,2.2592,4.8329,2.2822,0.010099,0.82067,0.10346,52.964,43.338,62.851,53.286,21.978,61.35,21.579,43.747,35.116,51.032,51.012,41.375,17.051
13,1,82,0.22389,3682.8,4473.6,9.294,27.051,41.976,2693.2,74.7,120.42,0.36344,80.568,50.76,2620.7,27.594,48.947,3094.2,23.41,66.468,242.6,338.01,94.576,77.385,31.653,8.724,25.965,6.9398,19.596,1.682,32.393,13.958,23.513,1.1931,18.99,2.2592,4.8329,2.2822,0.010099,0.82067,0.10346,52.964,43.338,62.974,53.701,22.095,61.68,21.272,43.845,40.337,44.098,50.749,41.329,16.969
13,1,83,0.29344,3607.1,4408.7,9.4757,26.642,42.508,2693.1,74.989,120.39,0.35919,80.463,49.446,2620.5,24.812,50.147,3093.7,23.87,66.441,240.12,338.02,94.627,77.48,31.606,8.7297,26.139,6.959,18.7,1.643,32.511,13.879,23.896,1.3508,18.785,2.2517,4.9218,2.3092,0.010099,0.82067,0.10346,52.964,43.338,63.593,52.973,28.763,60.588,21.171,43.046,36.471,46.874,50.776,41.018,15.872
13,1,84,0.29351,3664.2,4398.5,9.311,26.935,42.29,2692.8,74.847,120.4,0.35886,80.369,50.43,2620.9,25.209,49.834,3094.0,22.271,66.391,241.96,338.35,94.657,77.421,31.606,8.7297,26.139,6.959,18.7,1.643,32.511,13.879,23.896,1.3508,18.785,2.2517,4.9218,2.3092,0.010099,0.82067,0.10346,52.964,43.338,62.611,53.095,28.756,61.642,21.052,43.086,39.364,46.15,50.42,40.814,19.679
13,1,85,0.30178,3610.8,4566.0,9.3008,27.07,42.428,2696.4,74.555,120.42,0.35184,80.508,50.438,2624.5,25.448,48.985,3096.5,22.982,66.343,241.13,339.38,94.682,77.885,32.002,9.0281,26.329,6.9539,19.545,1.6689,32.539,13.974,23.583,1.1922,19.069,2.2829,4.9182,2.2689,0.010099,0.82067,0.10346,52.964,43.338,63.297,53.226,29.977,63.373,21.545,41.966,39.39,44.185,50.306,42.136,17.958
13,1,86,0.30403,3671.3,4510.3,9.4584,26.636,42.576,2698.9,74.876,120.38,0.35185,80.566,48.907,2627.0,23.987,51.159,3099.1,21.455,66.357,241.06,339.38,94.634,77.755,32.002,9.0281,26.329,6.9539,19.545,1.6689,32.539,13.974,23.583,1.1922,19.069,2.2829,4.9182,2.2689,0.014403,0.84327,0.098125,53.706,43.265,62.257,53.892,29.756,61.127,21.353,41.965,34.884,49.217,50.173,40.253,21.581
13,1,87,0.27054,3669.7,4432.2,9.3178,26.931,42.258,2698.0,74.563,120.41,0.36457,80.368,49.499,2626.3,24.584,48.85,3097.7,23.701,66.32,240.87,340.26,94.64,77.441,32.11,8.9458,26.792,6.8892,19.088,1.6076,32.893,13.751,23.481,1.3716,18.356,2.2672,4.8273,2.4052,0.014403,0.84327,0.098125,53.706,43.265,62.258,52.695,26.295,61.597,21.422,43.091,36.624,43.872,50.024,41.394,16.268
13,1,88,0.26844,3619.4,4420.3,9.5387,27.336,42.384,2699.6,74.712,120.38,0.36334,80.457,50.537,2627.6,27.315,50.564,3099.6,23.398,66.311,237.25,340.38,94.743,77.617,32.11,8.9458,26.792,6.8892,19.088,1.6076,32.893,13.751,23.481,1.3716,18.356,2.2672,4.8273,2.4052,0.014403,0.84327,0.098125,53.706,43.265,63.123,52.838,26.502,62.279,21.88,43.241,39.679,47.839,50.184,40.22,16.965
13,1,89,0.26023,3682.6,4494.6,9.5128,26.892,42.408,2700.3,74.375,120.41,0.33971,80.387,51.834,2627.8,24.204,49.632,3099.1,23.713,66.27,239.58,340.58,94.541,77.461,32.334,8.8055,26.257,6.838,19.233,1.6547,32.956,13.744,23.66,1.2683,18.855,2.2809,4.8972,2.2696,0.014403,0.84327,0.098125,53.706,43.265,62.567,52.978,25.528,60.178,21.783,40.237,43.497,45.682,49.811,41.675,16.225
13,1,90,0.25929,3615.3,4505.2,9.3922,26.67,42.25,2702.8,75.282,120.38,0.33525,80.435,48.091,2631.3,26.576,51.221,3100.0,22.006,66.254,237.62,341.2,94.543,77.387,32.334,8.8055,26.257,6.838,19.233,1.6547,32.956,13.744,23.66,1.2683,18.855,2.2809,4.8972,2.2696,0.014403,0.84327,0.098125,53.706,43.265,63.724,52.851,25.621,61.27,21.935,40.782,32.483,49.361,49.824,40.603,20.27
13,1,91,0.23831,3640.2,4449.7,9.4642,27.114,42.678,2701.0,74.99,120.38,0.33906,80.244,50.763,2629.6,23.436,51.112,3099.7,22.262,66.23,241.67,341.23,94.51,77.4,32.625,8.8928,26.363,6.878,18.874,1.632,32.858,13.73,23.96,1.0691,18.451,2.2761,4.8689,2.4062,0.024123,0.83896,0.095615,54.03,43.641,63.763,53.096,23.344,60.989,21.965,40.01,40.347,49.107,49.873,40.715,19.665
13,1,92,0.23928,3664.1,4423.7,9.6397,26.732,42.176,2700.9,74.278,120.41,0.33717,80.056,49.749,2629.2,23.942,50.813,3097.8,22.768,66.169,241.55,341.67,94.601,77.071,32.625,8.8928,26.363,6.878,18.874,1.632,32.858,13.73,23.96,1.0691,18.451,2.2761,4.8689,2.4062,0.024123,0.83896,0.095615,54.03,43.641,63.352,53.406,23.248,60.401,21.967,40.24,37.362,48.415,49.975,41.499,18.509
13,1,93,0.20531,3668.1,4464.8,9.5836,26.722,42.169,2700.8,74.534,120.4,0.33092,80.014,50.004,2628.7,24.611,50.712,3098.1,23.36,66.096,240.99,341.53,94.694,77.179,32.032,8.8305,26.412,6.8644,18.411,1.6796,33.144,13.867,23.572,1.3106,19.43,2.2663,4.9085,2.3761,0.024123,0.83896,0.095615,54.03,43.641,62.955,53.748,20.463,60.243,22.11,40.487,38.112,48.183,50.12,40.114,17.104
13,1,94,0.20612,3659.8,4483.5,9.5782,26.81,41.955,2701.2,74.615,120.39,0.33712,80.108,50.033,2630.4,24.859,50.766,3099.1,23.282,66.079,242.52,341.72,94.507,77.338,32.032,8.8305,26.412,6.8644,18.411,1.6796,33.144,13.867,23.572,1.3106,19.43,2.2663,4.9085,2.3761,0.024123,0.83896,0.095615,54.03,43.641,63.098,53.525,20.384,60.182,21.97,39.732,38.196,48.307,50.075,41.138,17.288
13,1,95,0.26223,3702.9,4479.0,9.4372,27.084,42.248,2703.4,74.691,120.4,0.35124,80.038,50.609,2631.3,24.442,50.106,3100.7,23.053,66.063,241.46,342.13,94.641,77.65,31.876,8.8816,26.301,6.942,18.469,1.7262,32.539,13.915,24.223,1.358,18.489,2.2973,4.8515,2.3333,0.024123,0.83896,0.095615,54.03,43.641,62.485,54.738,25.867,62.388,22.053,41.651,39.893,46.778,50.264,40.868,17.817
13,1,96,0.26248,3675.9,4557.2,9.4925,26.828,42.469,2707.1,74.269,120.42,0.34955,80.215,49.828,2636.1,25.337,50.469,3103.5,23.056,66.07,240.58,341.86,94.5,77.659,31.876,8.8816,26.301,6.942,18.469,1.7262,32.539,13.915,24.223,1.358,18.489,2.2973,4.8515,2.3333,0.025653,0.82889,0.10827,52.988,43.349,62.95,53.802,25.843,61.785,22.421,41.857,37.594,47.619,50.335,41.774,17.799
13,1,97,0.27845,3645.3,4571.5,9.4907,26.999,42.487,2710.8,74.539,120.38,0.35795,80.402,50.513,2638.8,24.333,49.902,3108.1,23.131,66.139,240.5,342.36,94.5,78.134,32.401,8.9736,26.318,6.7707,18.879,1.6339,32.853,13.909,24.189,1.1767,18.711,2.2529,4.8408,2.3202,0.025653,0.82889,0.10827,52.988,43.349,62.776,53.546,27.712,59.966,22.337,42.226,39.611,46.308,50.386,41.389,17.558
13,1,98,0.28079,3682.6,4583.2,9.5333,27.125,42.408,2711.8,75.09,120.44,0.35864,80.354,50.342,2641.1,24.923,48.317,3109.0,21.688,66.197,241.44,342.66,94.423,77.682,32.401,8.9736,26.318,6.7707,18.879,1.6339,32.853,13.909,24.189,1.1767,18.711,2.2529,4.8408,2.3202,0.025653,0.82889,0.10827,52.988,43.349,62.133,53.406,27.482,60.448,22.593,42.141,39.106,42.64,50.341,42.274,20.998
13,1,99,0.23067,3681.4,4485.1,9.5962,26.828,42.296,2711.6,74.004,120.39,0.35833,80.265,48.655,2641.1,26.293,49.837,3108.5,23.78,66.242,242.18,342.82,94.574,77.703,31.985,8.7183,26.413,6.9827,18.67,1.6727,33.22,13.625,24.788,1.1161,18.223,2.2598,4.8151,2.2361,0.025653,0.82889,0.10827,52.988,43.349,63.681,53.59,22.521,62.509,22.548,42.138,34.143,46.158,50.319,41.17,16.026
13,1,100,0.23062,3701.2,4451.0,9.4058,27.021,42.692,2711.5,75.144,120.41,0.35652,80.249,51.216,2640.2,24.047,50.921,3107.1,22.873,66.254,242.11,342.91,94.283,77.56,31.985,8.7183,26.413,6.9827,18.67,1.6727,33.22,13.625,24.788,1.1161,18.223,2.2598,4.8151,2.2361,0.025653,0.82889,0.10827,52.988,43.349,63.341,53.998,22.526,62.313,22.661,42.358,41.678,48.665,50.367,40.972,18.174
13,1,101,0.26858,3628.4,4522.0,9.3575,26.953,42.136,2711.9,74.3,120.39,0.32527,80.198,48.407,2641.1,23.338,49.095,3106.9,22.782,66.234,240.22,343.19,94.534,77.551,32.236,8.8336,26.357,6.9255,18.642,1.6476,32.978,13.783,23.79,1.1454,18.509,2.2954,4.8248,2.3247,0.035371,0.82343,0.084562,53.531,43.234,62.739,53.662,26.71,60.26,23.018,38.479,33.411,44.441,50.317,41.351,18.384
13,1,102,0.27247,3627.7,4486.6,9.3023,26.757,42.152,2713.1,74.543,120.39,0.32801,80.029,50.533,2642.2,23.183,50.471,3107.7,22.359,66.182,240.57,343.67,94.488,77.004,32.236,8.8336,26.357,6.9255,18.642,1.6476,32.978,13.783,23.79,1.1454,18.509,2.2954,4.8248,2.3247,0.035371,0.82343,0.084562,53.531,43.234,62.751,54.085,26.328,61.481,22.667,38.144,39.667,47.623,50.218,41.41,19.436
13,1,103,0.24521,3660.5,4523.9,9.4064,27.006,42.286,2711.4,74.888,120.42,0.34426,79.716,50.83,2639.9,24.485,49.686,3107.3,21.447,66.068,241.58,344.14,94.673,77.376,32.031,8.8136,26.309,6.9711,18.342,1.6418,33.121,13.763,24.144,1.1056,17.985,2.2965,4.8122,2.2901,0.035371,0.82343,0.084562,53.531,43.234,62.621,53.728,24.389,61.433,22.77,40.231,40.541,45.806,50.066,41.586,21.604
13,1,104,0.24615,3658.1,4524.1,9.3532,26.807,42.222,2713.2,74.879,120.39,0.34249,79.791,49.257,2642.6,23.416,50.007,3107.5,23.785,66.018,242.25,344.48,94.567,77.525,32.031,8.8136,26.309,6.9711,18.342,1.6418,33.121,13.763,24.144,1.1056,17.985,2.2965,4.8122,2.2901,0.035371,0.82343,0.084562,53.531,43.234,62.662,53.725,24.296,63.719,22.947,40.447,35.912,46.55,49.947,40.507,16.046
13,1,105,0.2673,3654.9,4560.1,9.3217,26.964,42.723,2715.9,74.616,120.41,0.34053,79.838,50.537,2644.5,25.867,48.417,3109.8,22.318,65.96,240.27,344.6,94.618,77.348,32.33,8.6962,26.353,6.7962,18.292,1.6432,33.277,13.627,24.044,1.1826,18.52,2.243,4.8456,2.307,0.035371,0.82343,0.084562,53.531,43.234,62.254,54.078,26.229,63.221,23.09,40.067,39.681,42.871,50.064,41.078,19.547
13,1,106,0.26897,3675.9,4559.9,9.5053,27.117,42.706,2717.0,74.916,120.41,0.34042,79.846,51.246,2646.5,25.116,50.195,3112.1,22.686,65.964,240.7,344.58,94.494,77.757,32.33,8.6962,26.353,6.7962,18.292,1.6432,33.277,13.627,24.044,1.1826,18.52,2.243,4.8456,2.307,0.027649,0.81121,0.11241,53.597,43.737,61.892,54.081,26.065,58.917,23.068,40.08,41.766,46.985,49.81,41.511,18.648
13,1,107,0.23694,3672.4,4515.7,9.5236,26.689,42.223,2720.4,75.342,120.39,0.32566,80.088,48.538,2650.3,26.57,48.77,3115.4,22.694,65.974,242.38,344.45,94.46,77.577,32.187,8.8138,26.568,6.9813,18.79,1.6506,33.773,13.619,24.287,1.2945,18.09,2.251,4.8237,2.294,0.027649,0.81121,0.11241,53.597,43.737,63.485,54.811,23.54,62.241,22.994,38.046,33.797,43.688,49.53,40.891,18.62
13,1,108,0.23637,3688.8,4566.7,9.3662,26.96,42.581,2720.4,75.182,120.42,0.32553,79.974,48.649,2649.9,26.282,48.397,3114.6,22.742,65.999,240.87,344.75,94.387,77.238,32.187,8.8138,26.568,6.9813,18.79,1.6506,33.773,13.619,24.287,1.2945,18.09,2.251,4.8237,2.294,0.027649,0.81121,0.11241,53.597,43.737,63.204,54.2,23.596,61.775,23.47,38.061,34.123,42.825,49.533,41.947,18.531
13,1,109,0.2502,3621.0,4500.3,9.3136,26.834,42.736,2720.6,74.694,120.4,0.31897,79.958,48.243,2650.7,24.807,48.387,3114.2,22.845,65.989,240.09,345.02,94.422,77.507,32.512,8.9026,26.55,6.6754,17.964,1.6326,33.58,13.529,24.059,1.1447,17.966,2.2078,4.8162,2.2222,0.027649,0.81121,0.11241,53.597,43.737,62.739,53.813,24.812,64.468,23.229,38.355,32.928,42.801,49.475,40.54,18.263
13,1,110,0.25087,3626.1,4474.8,9.3818,26.731,42.349,2722.1,74.29,120.42,0.32124,80.023,50.432,2651.9,22.453,50.42,3115.0,21.757,65.981,238.2,345.12,94.543,77.366,32.512,8.9026,26.55,6.6754,17.964,1.6326,33.58,13.529,24.059,1.1447,17.966,2.2078,4.8162,2.2222,0.027649,0.81121,0.11241,53.597,43.737,62.652,54.119,24.746,61.745,23.556,38.077,39.371,47.506,49.513,41.477,20.839
13,1,111,0.22015,3760.7,4559.5,9.4447,26.969,42.278,2721.7,74.783,120.39,0.31405,79.807,51.136,2651.3,24.858,48.644,3115.4,22.35,65.936,236.37,345.66,94.37,77.191,32.302,8.7766,26.648,6.9234,18.244,1.6501,33.594,13.619,23.972,1.2495,18.223,2.2302,4.7917,2.2921,0.013266,0.81819,0.10043,53.356,43.254,63.069,55.196,21.245,58.633,23.44,36.191,41.442,43.395,49.205,41.142,19.461
13,1,112,0.21985,3690.2,4629.1,9.408,26.916,42.293,2719.6,75.424,120.41,0.3092,79.67,48.628,2648.8,25.128,50.038,3113.6,23.279,65.866,238.66,345.13,94.469,76.939,32.302,8.7766,26.648,6.9234,18.244,1.6501,33.594,13.619,23.972,1.2495,18.223,2.2302,4.7917,2.2921,0.013266,0.81819,0.10043,53.356,43.254,64.283,54.363,21.276,59.425,23.226,36.782,34.063,46.623,48.725,41.639,17.287
13,1,113,0.23575,3641.1,4558.6,9.3961,26.975,42.893,2718.3,75.23,120.39,0.3198,79.667,50.158,2647.9,25.272,47.594,3112.4,22.956,65.807,236.77,344.98,94.355,77.048,32.004,8.8567,26.906,6.7206,18.736,1.6111,33.497,13.777,24.613,1.0483,18.204,2.2437,4.7286,2.2478,0.013266,0.81819,0.10043,53.356,43.254,63.031,54.633,23.266,61.454,23.315,37.513,38.564,40.965,48.624,41.655,18.056
13,1,114,0.23601,3635.8,4579.9,9.329,26.814,41.969,2718.7,75.293,120.37,0.32166,79.699,49.79,2648.7,23.029,48.741,3111.0,23.217,65.748,238.02,345.33,94.591,77.463,32.004,8.8567,26.906,6.7206,18.736,1.6111,33.497,13.777,24.613,1.0483,18.204,2.2437,4.7286,2.2478,0.013266,0.81819,0.10043,53.356,43.254,63.121,54.378,23.24,61.59,23.52,37.286,37.481,43.62,48.243,41.75,17.413
13,1,115,0.26442,3721.7,4503.7,9.3224,27.132,42.645,2718.0,74.902,120.39,0.33685,79.696,49.15,2648.0,26.979,49.251,3111.5,23.151,65.751,234.6,344.79,94.359,77.015,32.775,8.8984,26.357,6.9759,18.616,1.6943,32.95,13.711,24.323,1.0947,18.084,2.2473,4.7791,2.282,0.013266,0.81819,0.10043,53.356,43.254,63.478,54.132,26.191,60.668,23.369,39.476,35.598,44.801,48.278,40.881,17.603
